date,actual_price,predicted_price
2023-11-02,-0.019946703874608063,-0.0010494290865538296
2023-11-03,-0.006032520447216361,0.0012776042796651922
2023-11-06,-0.006701221603715557,0.00029671953253849467
2023-11-07,-0.00766118159966811,0.0016019458574434713
2023-11-08,0.006326406404876472,0.0012487424309225313
2023-11-09,-0.014885529948963527,0.000567350393616887
2023-11-10,0.006427272712387078,0.001745879609770037
2023-11-13,0.007152097385981548,7.459875388218858e-06
2023-11-14,-0.0034606083205158678,-0.00017942571653302287
2023-11-15,0.01463786988220539,-4.825277815236146e-05
2023-11-16,-0.0019506700010327727,-0.0003907650909678419
2023-11-17,8.744450793707337e-05,0.00024870557469852233
2023-11-20,0.01129444643640043,0.00039625404458996184
2023-11-21,-0.0036703981585171075,-0.000242106837314018
2023-11-22,0.00540275949505209,0.00023288613312032462
2023-11-24,0.0044390882893130534,-6.256062679733116e-05
2023-11-27,0.014476624407243843,0.00012502267753805203
2023-11-28,0.004273246559042043,-0.00031205835592672943
2023-11-29,-0.005444354249183436,-0.00022375448002080395
2023-11-30,0.01641564567784548,0.00011059192336933966
2023-12-01,-0.024218490914330815,-0.0005042108361854544
2023-12-04,-0.00038794579377354754,0.001773909342292853
2023-12-05,0.004724660526559399,0.00020770553867531944
2023-12-06,-0.000611128272373529,-7.464883473018689e-05
2023-12-07,-0.014795450680135325,0.0006403106614563218
2023-12-08,-0.00926562233689432,0.0014743033679187679
2023-12-11,-0.0011389923764606458,0.001296744471030302
2023-12-12,0.002906677736683738,8.80835054756932e-05
2023-12-13,0.022804292527204062,-0.00013122743537493853
2023-12-14,-0.004347245403354516,-0.0005057299428221028
2023-12-15,-0.0004951064861422605,0.00020541876196030978
2023-12-18,0.0068133429121837175,0.0003551542390752869
2023-12-19,-0.0021486536578111393,-0.00019481067007981706
2023-12-20,0.004379072003755979,0.0010442546975430577
2023-12-21,0.007184649478466865,-0.00031939934120117327
2023-12-22,0.0010245430199546934,-0.00017069948472312656
2023-12-26,0.011642566378089025,0.00018681549844656381
2023-12-27,-0.0028319535259317963,-0.00024279940646596254
2023-12-28,-0.01707236812064472,0.0003546422579487788
2023-12-29,0.01192294013392714,0.001349206807984431
2024-01-02,-0.013984602221776443,9.837465584432563e-05
2024-01-03,0.004718705967170944,0.002223259331141167
2024-01-04,-0.0008812557960296008,-4.682110898765171e-05
2024-01-05,-0.008326076280578243,-3.965871318260677e-05
2024-01-08,-0.001786222406644833,0.0010356012755360585
2024-01-09,-0.0013535079076000267,0.00013524713932991568
2024-01-10,-0.004924754959394706,-7.2884537635603e-05
2024-01-11,0.016703053866540474,0.00043528214912568814
2024-01-12,-0.012695951857609966,-0.000298090392338548
2024-01-16,-0.008810921047935127,0.0017429238310101279
2024-01-17,0.009064461570940985,0.0017075470722652552
2024-01-18,0.003708454427407748,-9.89786882538041e-05
2024-01-19,-0.0037363920862852895,-0.0002098181643296081
2024-01-22,0.0015740320766155502,0.00036188176746654863
2024-01-23,-0.0033300301428423884,0.0004164507966430329
2024-01-24,-1.0173141273828179e-07,5.823443293852348e-06
2024-01-25,0.0005340538807026007,0.00018366301962198338
2024-01-26,0.0038654147501269165,0.00012138888884517185
2024-01-29,0.0034945833479855803,-0.00031958275780197395
2024-01-30,0.007792705884605455,0.0004593770177676913
2024-01-31,0.001569096417810778,0.0003537548998954455
2024-02-01,-0.009736465287524698,0.00020450898557179036
2024-02-02,-0.004247610217622877,0.0011924750517084243
2024-02-05,0.005607515492967119,0.0009654133946499908
2024-02-06,-5.434932892300903e-05,-9.795356897557826e-05
2024-02-07,-0.002171212579216375,0.0003425479200891313
2024-02-08,-0.0047069349340551625,0.0005040437889637914
2024-02-09,-0.0021696362341940834,8.801273753927649e-05
2024-02-12,-0.01282502379337569,0.0005601783641019563
2024-02-13,-0.0002889103267879056,0.0018015796478633539
2024-02-14,0.005547270777902513,-0.00010811090148996531
2024-02-15,0.004289775298983667,-7.96701740937305e-05
2024-02-16,0.008092761077398647,5.252123400225527e-05
2024-02-20,-0.004870271797011161,0.0002405086917666567
2024-02-21,3.2159212658866565e-05,0.0006916936144479762
2024-02-22,0.00855338964789576,-8.028157321073506e-05
2024-02-23,-0.004840319132823678,6.378157143026169e-05
2024-02-26,0.002350835003890328,0.000910622137913369
2024-02-27,0.0006688820210225543,-0.00015557011680978749
2024-02-28,0.005806629943513997,0.0006393212770773613
2024-02-29,0.02012128940980773,-2.0840280247208635e-05
2024-03-01,0.013971768619216896,-0.00015266530036402037
2024-03-04,0.008244089115287734,-0.00016748542579152903
2024-03-05,0.007562045090687253,0.0004819668113935054
2024-03-06,0.0027853154321990647,-0.0002622326678647584
2024-03-13,-0.0057480435821259945,0.00043968746662717594
2024-03-14,-0.0010157159636077218,4.116844873045744e-05
2024-03-15,0.0006500827770679063,0.0003756913004770556
2024-03-18,-0.002340927072875365,-0.00027373101048559534
2024-03-19,0.0029012455366450585,0.00048381992878715143
2024-03-20,0.011502297893978719,-7.012932994946057e-05
2024-03-21,-0.009086608543562025,-0.00017053935205948268
2024-03-22,0.012181997032323588,0.0008968510356068441
2024-03-25,-0.0017407303502795513,-4.2920602401309366e-05
2024-03-26,0.006026783285902448,0.00046940372134571506
2024-03-27,0.012470838494695435,-0.00039528255837857374
2024-03-28,0.008611336168192762,-0.00035341696733548684
2024-04-01,0.011499101050383098,-0.00045950090249105834
2024-04-02,0.014049576936665087,0.0003353860236918342
2024-04-03,-0.0021654510831300433,-0.00013412998511601754
2024-04-04,0.01739554619212358,-0.00013736289547115288
2024-04-05,0.0004060364588507337,-0.000584204542136574
2024-04-08,0.004732525264934173,-0.0007731197827222725
2024-04-09,-0.0064720869612724385,-0.0005547041580935835
2024-04-10,0.013105539301755176,0.00011778693378031803
2024-04-11,-0.0001660423730336369,-0.0003416638699376261
2024-04-12,0.007228226744065536,0.000624601632637097
2024-04-15,0.009296925786979493,0.00058444322401523
2024-04-16,-0.006070377144478223,-0.00017099625711443814
2024-04-17,0.003608602965695429,0.0005563112885832846
2024-04-18,0.00614627058282835,-0.0003813610454362537
2024-04-19,-0.02946048044234939,-0.00031128773800842617
2024-04-22,-0.0019187330007838233,0.0014441431571199002
2024-04-23,-0.0026070191460579872,-0.00031521584113787553
2024-04-24,0.002969623946391442,-0.000585481623448936
2024-04-25,0.0016796028258418971,-0.0004195995651718853
2024-04-26,0.0057518065894215376,-0.00029598023629937167
2024-04-29,-0.022452086676983618,-0.0006059156591818704
2024-04-30,0.004278359504515716,0.0018775999664227016
2024-05-01,-0.001405765064488973,-0.000201460177190189
2024-05-02,-8.815458230537754e-05,-0.0006307074861800589
2024-05-03,0.009511905364997242,4.415792843813248e-05
2024-05-06,-0.0016468266456935998,-0.00024634382192822676
2024-05-07,-0.0007257296580336359,0.0004463769774774148
2024-05-08,0.007928569844798172,8.630380372856855e-05
2024-05-09,0.015034007630361002,0.00022186572389593922
2024-05-10,-0.012406183477258526,-0.00030751841969761434
2024-05-13,0.007172612171984172,0.0012234311052694027
2024-05-14,0.015226888463407473,-0.0003437623233781526
2024-05-15,-0.005062898241205427,-8.501765337794057e-05
2024-05-16,0.014319293622503837,0.00014101935513072006
2024-05-17,0.0069445571369062264,-0.00028818761487253984
2024-05-20,-0.004838088954004394,-8.058481423253616e-06
2024-05-21,-0.01339900366614799,0.00042626103143502845
2024-05-22,-0.023268448390597718,0.0012472442918097823
2024-05-23,-0.0008390993352920262,0.0020385420861103562
2024-05-24,0.008026218280064779,0.00017447367640977568
2024-05-28,-0.005599781150542937,-0.0002602011010499354
2024-05-29,0.003025181365171159,0.001035259598266668
2024-05-30,-0.00906805218556872,0.0009085545969346994
2024-05-31,0.011777764094284215,0.0014065121125539596
2024-06-03,-0.013236015409843871,-0.0004674915346524638
2024-06-04,0.018828415111909802,0.002030078235528165
2024-06-05,0.003888448565420699,-0.0005573287301244503
2024-06-06,-0.026388346991468636,-0.0005120234258871869
2024-06-07,0.0017381703604482102,0.0018334346870123265
2024-06-10,-6.034163782597801e-05,0.0002653775925244412
2024-06-11,0.013163061341356252,0.00020611359128180356
2024-06-12,-0.01606154182832975,-0.00036547410723252296
2024-06-13,0.013415995444748363,0.0018487220108026959
2024-06-14,-0.0077968988359574665,-7.619979517497909e-05
2024-06-17,0.007281116787720032,0.001284174100726735
2024-06-18,0.008945476848610578,-0.0003342502974321869
2024-06-20,-0.013741023926892026,9.73304961387774e-05
2024-06-21,0.005400773706183415,0.0022705843768185425
2024-06-24,-0.00696580319116058,-7.122801642334969e-05
2024-06-25,-0.008055793722617777,0.0007410334589074695
2024-06-26,0.013013406796605231,0.0009040491436387167
2024-06-27,-0.00017493624522846307,-0.0002824162015381967
2024-06-28,-0.0010422081479184442,0.00019864803346605458
2024-07-01,-0.001092849301248533,-0.00020706664652313632
2024-07-02,0.016301839146593,0.0002489678603033475
2024-07-03,0.012335379912979727,-0.0002844819579459698
2024-07-05,-0.014193393200257587,-0.0003695859850630837
2024-07-08,0.00190654262721357,0.0019057317665809013
2024-07-09,0.005553094044995488,-0.00017453886851276235
2024-07-10,0.018077787566594727,5.559847366827126e-05
2024-07-11,-0.0001435395427806796,0.00044964739879017467
2024-07-12,0.003708424412931288,1.156312418848652e-06
2024-07-15,0.01712169356049209,-0.00013154593377475977
2024-07-16,-0.0037780856187488165,-9.642093034356117e-05
2024-07-17,-0.0007139666950229939,0.000822971226432489
2024-07-18,-0.02176788619317538,0.00011759952423533041
2024-07-19,-0.0007927919585528631,0.0020761108888900015
2024-07-22,0.004559266938929385,0.0002991475579988884
2024-07-23,0.004043854137125269,1.6122168208743584e-05
2024-07-24,-0.025021013177996543,0.0006819228496799428
2024-07-25,0.01188264819983087,0.00183810703974888
2024-07-26,-0.0012513777442745289,-0.00020313933766432746
2024-07-29,0.011926190211747567,0.0003623765060083071
2024-07-30,0.008801107033466593,0.00022417319525152768
2024-07-31,0.0032489083997797596,-0.0002874396660563973
2024-08-01,-0.003508749060424976,0.0005071009069088816
2024-08-02,-0.009995709619547766,0.0010532738694047845
2024-08-05,-0.002070726652457222,0.0021942528511186047
2024-08-06,-0.0002204845069621042,0.001157210519219701
2024-08-07,0.013351339870169676,0.0004596829580096377
2024-08-08,0.0046446697025634975,0.00016389403927552273
2024-08-09,0.011985748140123542,1.854136175811694e-05
2024-08-12,0.0010327189128642722,0.00041606077526071326
2024-08-13,-0.011161693769368486,0.00024239310942808973
2024-08-14,0.006689096412730189,0.0017935143885314214
2024-08-15,0.018266630799520955,-3.849212329720545e-05
2024-08-16,0.0005829214943093852,-0.00033335910264887945
2024-08-19,0.003663251029329073,-0.0003120695689474342
2024-08-20,-0.0023361034023996474,-5.003422110992252e-05
2024-08-21,-0.010472396751557755,-0.00015242039921298651
2024-08-22,0.012527618092785575,0.0014543989419136792
2024-08-23,0.0021913631720853477,-6.787123998241084e-05
2024-08-26,0.0001582345045767486,-0.0002649323622058852
2024-08-27,-0.005512688254201259,0.0002872773503438505
2024-08-28,0.01011546744564673,0.0008345578983025102
2024-08-29,-0.01317584146083517,-0.00016980405969877727
2024-08-30,-0.0011807718290897107,0.0012227313638692686
2024-09-03,0.001680142241311966,0.0006829367022683878
2024-09-04,0.007605340351922063,1.4341342212488871e-05
2024-09-05,-0.007114471549839352,3.6025592620159754e-05
2024-09-06,0.0033167339245110394,0.0014530878375416834
2024-09-09,0.0041767258728786505,-0.0001613861441635848
2024-09-10,-6.650799496221715e-05,-0.0001725104030738272
2024-09-11,0.01569275663203573,0.00017190513358393756
2024-09-12,0.011102129360828883,-0.00037315205037314844
2024-09-13,-0.0009441564961970572,7.190833708230183e-05
2024-09-16,-0.006248776461075467,0.00013978135005022658
2024-09-17,0.0011404892425688207,0.0004628004955022936
2024-09-18,0.005781560580965905,0.00024070992016305743
2024-09-19,0.011394656805868708,-0.0003766732308061976
2024-09-20,0.0009893061312982177,-0.00022425509710396398
2024-09-23,0.010280721418995276,7.079404559904737e-05
2024-09-24,0.0031134777554640003,-0.0001270189395053048
2024-09-25,0.004702607688901628,-0.00010183659517884609
2024-09-26,-0.009671179348975878,-0.00045293286976462325
2024-09-30,0.013176047362076115,0.0003033050867450338
2024-10-01,-0.007042800490393519,7.226320438489023e-05
2024-10-02,0.004346204148876209,0.00041035717063436366
2024-10-03,-0.0031872779912506255,0.0001508385182289758
2024-10-04,-0.00015899219807624654,-0.00024400724878192773
2024-10-07,-0.012016925966665482,0.00040298436423670937
2024-10-08,-0.004029276001297322,0.0006557348096486856
2024-10-09,0.0059332796085016515,7.10414977490142e-05
2024-10-10,0.014164805154829763,-0.00033554462303045406
2024-10-11,-0.0010492176999563618,-0.0003175968822647867
2024-10-14,0.003705673519679209,-0.00010860729863915819
2024-10-15,0.004826411512664608,0.00022363899843051027
2024-10-16,0.006155193316163876,-8.830153403978307e-05
2024-10-17,0.00860954320314855,0.0003165739443630625
2024-10-18,0.003641843347085949,-0.00039555323532113176
2024-10-21,0.0078059930847607095,-0.0001038189938787468
2024-10-22,-0.010735773288221617,0.0004691555221311811
2024-10-23,0.007355759455581312,0.0012711435577198661
2024-10-24,0.0023632175569647806,-0.00013413373755647974
2024-10-25,0.0009700454681067505,1.261426618231594e-06
2024-10-28,0.009306343799768246,-0.00023425718122442946
2024-10-29,0.007098906853898024,-5.744309873255124e-05
2024-10-30,-0.018004809303693303,0.00015925628514067166
2024-10-31,0.0001380671589510385,0.0016348814753071347
2024-11-01,-0.000412698943614509,-0.0005906069774244071
2024-11-04,0.0017599775727583644,8.072750786204172e-05
2024-11-05,-0.026948611534427513,-0.0005138961160898201
2024-11-06,0.013168077485340657,0.0011514070072576957
2024-11-07,-0.0033868734402999756,5.489145068007134e-05
2024-11-08,-0.02750907395064961,0.00046440938852239697
2024-11-11,-0.004128680372571192,0.002124273526143166
2024-11-12,-0.007398684505918851,0.0005980094395193914
2024-11-13,-0.0045556923972565055,0.0014023601439797817
2024-11-14,-0.00037224945686265,0.0007947478410564783
2024-11-15,0.0175447250327303,0.0006708137765361233
2024-11-18,0.00537928671282395,9.968043857831335e-05
2024-11-19,0.008020861293602799,-0.00013049835933690569
2024-11-20,0.008851746819736217,0.0006602239911584341
2024-11-21,0.015410363521197956,9.616151597520248e-05
2024-11-22,-0.03495320664526125,-0.00028849371545783275
2024-11-25,0.0006438167227249547,0.0016589291190160969
2024-11-26,0.007021516759447177,0.00020555333838285017
2024-11-27,0.008058766917759863,-7.57110979702792e-05
2024-11-29,-0.00731515586515552,0.00022233342437566185
2024-12-02,0.005857164912123292,0.000829563398472384
2024-12-03,0.0028014129175335523,-0.0002636687955207546
2024-12-04,-0.009970065204403133,-4.751659597114731e-05
2024-12-05,0.00429349542121682,0.0012661401250575169
2024-12-06,0.009755051236697287,9.15523359381413e-05
2024-12-09,0.01443830214894426,0.0003451516889183154
2024-12-10,0.013738257333554493,0.00011710419598610321
2024-12-11,-0.017131886480518665,-0.0001784975617853151
2024-12-12,-0.011929383874057398,0.0020339898597523712
2024-12-13,-0.002169692507891785,0.0013739719791158963
2024-12-16,-0.0012841206215002954,0.00017921618025127352
2024-12-17,-0.00300971292034502,0.0006454068415221051
2024-12-18,-0.013906811149329235,0.0010189498203257835
2024-12-19,0.015437013141156308,0.002255336935000931
2024-12-20,-0.01013559921315177,0.00013606484988317602
2024-12-23,0.004764677915186644,0.001041503428675455
2024-12-24,0.010897796936259141,-7.093781865840019e-05
2024-12-26,-0.009956352568864402,0.00011204603148897938
2024-12-27,-0.0027800892255609444,0.0017818771006122428
2024-12-30,0.013596944097544972,0.0009773860074052787
2024-12-31,0.011285580588659139,0.00022605591822679304
2025-01-02,-0.0050154482944531065,-0.0002628799646198489
2025-01-03,-0.0030184321372229705,0.0004241883647525866
2025-01-06,0.006016678558385058,0.0005744733203886603
2025-01-07,0.004408557031186033,-1.4610542219430063e-05
2025-01-08,0.008428972147410896,0.0001405979299089558
2025-01-09,0.009350158621031168,0.00014752181873714336
2025-01-10,-0.009843346232888184,0.0006955189028670027
2025-01-13,0.0068714523747899214,0.0017822153157473761
2025-01-14,0.011725083450915053,-0.0002808417272774992
2025-01-15,0.011276132037220998,-0.00046256843950952703
2025-01-16,0.00125978631957957,-0.00030797398335022613
2025-01-17,-0.0006797390525722369,0.0002681849727674271
2025-01-21,0.007379444366818255,0.00027104361685366987
2025-01-22,-0.001385690538826867,-0.00037131013257567594
2025-01-23,0.004761350602313197,-7.131373578267056e-05
2025-01-24,-0.017035227344029846,-0.00014325637023851056
2025-01-27,0.013814900558325016,0.0020958400288536073
2025-01-28,0.0021763018493150543,-0.00048234070994015196
2025-01-29,0.020124124657402875,-0.0006319083323956862
2025-01-30,-0.0036458415644460285,-0.0006411748494478643
2025-01-31,0.006527340011665439,-0.00031451304214460165
2025-02-03,0.011375426808973632,0.0003267458490598068
2025-02-04,0.008574777346109563,-0.0007597177117679905
2025-02-05,-0.0031039110483024324,-0.0001468173583757743
2025-02-06,0.006878821204725938,7.685119430191558e-05
2025-02-07,0.015519057541428571,0.00022722746468928432
2025-02-10,-0.0008803462109054916,-0.00026126382111076914
2025-02-11,-0.008952059091551168,0.0003453790067157687
2025-02-12,0.006537106147140426,0.00017794536668756374
2025-02-13,-0.01581727105292874,-0.00046878546727398653
2025-02-14,0.01782593702582891,0.0011552239299260616
2025-02-18,-0.0037901091630939687,-0.0004759093349056288
2025-02-19,0.006889415171071889,0.00012070000631485308
2025-02-20,-0.005665408100385849,-0.0002819745056512546
2025-02-21,0.004413940120188142,0.0005499374740980182
2025-02-24,-0.012892505273735533,0.0002369259017166864
2025-02-25,0.00876537964538926,0.001149019808880365
2025-02-26,-0.010600040859911175,-0.00032021358615024706
2025-02-27,-0.014232867359918577,0.0013491706950792249
2025-02-28,0.020422262795946722,0.0015254831205168211
2025-03-03,0.00516544904447902,8.217133832985678e-05
2025-03-04,0.0006671832018296797,6.317708717947082e-05
2025-03-05,-0.0033130922037075683,-0.0007258579380050587
2025-03-06,-0.0013349864896472496,0.00017570904827070942
2025-03-07,-0.0053447528129010324,0.0003646964817668373
2025-03-10,0.010830304431753257,0.0008532123439844828
2025-03-11,0.007204227828582432,5.494488084554174e-06
2025-03-12,0.017014801190142537,-0.0001704420297849427
2025-03-13,-0.0013901248474604833,0.0005605736938179881
2025-03-14,0.002031562357542871,-9.252070695134962e-05
2025-03-17,0.011436970118326784,-0.0003958980553761032
2025-03-18,-0.0036526996017454127,-0.0001999976182342268
2025-03-19,-0.0014138373334777743,-0.0002621307287379771
2025-03-20,-0.007182561824301992,-0.00033508419810521336
2025-03-21,-0.00572634716947551,0.00033642310033965697
2025-03-24,-0.0017910537242394886,-0.000565604404676699
2025-03-25,-0.00024500491779477773,-0.00024368396350441735
2025-03-26,0.018986304410202992,0.000461882939170145
2025-03-27,0.0039024603070729746,-0.0007128207096222092
2025-03-28,0.009917938532101545,0.0004969201450308945
2025-03-31,-0.0020744379781520994,-4.380589725012467e-05
2025-04-01,0.008405748445920569,0.0002976673573539899
2025-04-02,-0.013189305786520111,-0.0005484065392324268
2025-04-03,-0.0316279119825742,0.0016755513717849916
2025-04-04,-0.017321736290911827,0.00275002842928028
2025-04-07,0.011646823278073315,0.0045567396872953055
2025-04-08,0.034566397843470265,0.0027343431206878575
2025-04-09,0.029592649831845286,0.0022241428318236552
2025-04-10,0.02184013757802261,0.0013203566883130075
2025-04-11,-0.006177120524932911,0.0002931969534597205
2025-04-14,0.0026103475308221213,0.0001139751105268172
2025-04-15,0.029702054588770954,-0.001143439888991301
2025-04-16,-0.006613081422641276,-0.0007798789685527231
2025-04-17,0.029467767231497355,-0.00030092400252441584
2025-04-21,-0.0069680159052912805,-0.00018407839019720284
2025-04-22,-0.03577751923596861,-0.00097816588495192
2025-04-23,0.02019272658410376,0.0006048323098185796
2025-04-24,-0.01768117003568348,3.272892641405876e-05
2025-04-25,0.016782761268897106,0.0013793837723086648
2025-04-28,-0.00673066127620392,-0.00037035998254861274
2025-04-29,-0.00403538273473969,0.00014309689432829894
2025-04-30,-0.03603811430413928,0.0005066454480641572
2025-05-01,0.008793666895266394,0.0012765959600477168
2025-05-02,0.022506295327535675,-0.0004258870018711532
2025-05-05,0.0265063025190182,-0.0009288842916158049
2025-05-06,-0.0020574461471818406,0.00017305670055269468
2025-05-07,-0.02480234564209316,0.0004781563377090398
2025-05-08,0.02685960051022085,0.0021082602512155044
2025-05-09,-0.042156191841240864,-0.000652831428346969
2025-05-12,0.0010894788442241676,0.0010077700433963246
2025-05-13,-0.017084170313381275,-2.2572052786682917e-06
2025-05-14,0.017438612395268782,0.001169310983497755
2025-05-15,-0.012509512060519867,-0.0009930791186626331
2025-05-16,0.015397019319406846,0.001266500908481185
2025-05-19,0.014395540035245569,-0.00033410723673270326
2025-05-20,0.010778657190351648,-0.00016225038567746635
2025-05-21,-0.004390317595834414,0.00010661665588526927
2025-05-22,0.02612748047354163,0.0008896408290540768
2025-05-23,-0.028492965713029728,-0.0004048009681524227
2025-05-27,0.0007044194569054696,0.002983456222098526
2025-05-28,0.007434803649407407,0.0003863620315388446
2025-05-29,-0.008787170626638807,-0.0005374371889997476
2025-05-30,0.026798182097239165,0.0015418365682223043
2025-06-02,-0.007918827261543249,-0.00030626207012655784
2025-06-03,0.011025646324471117,0.001033703746475652
2025-06-04,-0.004494211022557315,-0.0005545227614633096
2025-06-05,-0.008664622205700634,-3.474913820961584e-05
2025-06-06,0.0017523946871942364,0.0007886113638657506
2025-06-09,-0.0037017568084523056,-0.0010574665127965758
2025-06-10,-0.0010830099077812072,0.00016147306721458937
2025-06-11,0.015769880166273786,-4.14158263054117e-05
2025-06-12,0.01747335954330942,0.00013869731873135082
2025-06-13,-0.003663988526396711,0.0001844705974294809
2025-06-16,-0.004561636102817568,-0.0007728374723257301
2025-06-17,0.0039498891796909685,0.0002481096631814272
2025-06-18,-0.003857800625910901,-0.000522481499826511
2025-06-20,0.002809667696017204,-3.076783377219548e-05
2025-06-23,-0.02179206674365053,-0.0004717835663368147
2025-06-24,-0.0008930757415386292,0.0016899131091738327
2025-06-25,0.0031050845075661915,-0.0002720965699499764
2025-06-26,-0.021818056207334235,-0.00045173920177056975
2025-06-27,0.003843341072107709,0.0019969048577056525
2025-06-30,0.01590614092984266,0.0003612990883523055
2025-07-01,0.002553140782930452,-0.00014747838826321646
2025-07-02,-0.004302351678136307,-0.000118072192472808
2025-07-03,-0.004107101446149342,0.00030172863952829124
2025-07-04,0.0019866884987951305,-8.7030412180869e-05
2025-07-07,-0.002969304674785289,0.0007699623104691185
2025-07-08,-0.000761191606727385,0.0003975688674697394
2025-07-09,0.0017642902588519416,0.00013600605476953254
2025-07-10,0.011946055079602669,0.0001022684366654947
2025-07-11,-0.000333374377800455,-2.6198957106755346e-06
2025-07-14,-0.004771742007699253,0.0002957479195520838
2025-07-15,0.007106531664933025,0.00047760318642085423
2025-07-16,-0.004948843271822545,3.8848339474120884e-05
2025-07-17,0.005747480006449868,0.0005589738360333769
2025-07-18,0.015787757479988285,0.0001434159342375486
2025-07-21,0.011512500407926174,-0.00024253465570557708
